# ort(start) =    -6.7060
#   klo  khi step start
#%   24 1094    1   24

# Energy[ev]             flux               DELTA(E)           Probability
0.681400E-02       135.231260          1104.94086         0.122387780908    
0.685200E-02       105.313844          1103.07007         0.954733951909E-01
0.689000E-02       78.9276930          1101.19789         0.716743956922E-01
0.692800E-02       56.5839717          1099.32432         0.514715907417E-01
0.696600E-02       38.4517336          1097.44940         0.350373636992E-01
0.700400E-02       24.4531620          1095.57311         0.223199728046E-01
0.704200E-02       14.3161253          1093.69548         0.130896813550E-01
0.708000E-02       7.59596278          1091.81652         0.695717886265E-02
0.711800E-02       3.69275852          1089.93623         0.338805006104E-02
0.715600E-02       1.88978021          1088.05464         0.173684311205E-02
0.719400E-02       1.42546023          1086.17176         0.131237091315E-02
0.723200E-02       1.59201354          1084.28761         0.146825761612E-02
0.727000E-02       1.83701557          1082.40219         0.169716542549E-02
0.730800E-02       1.83706662          1080.51552         0.170017605658E-02
0.734600E-02       1.51815893          1078.62763         0.140749123081E-02
0.738400E-02       1.01367518          1076.73852         0.941431148844E-03
0.742200E-02      0.572021006          1074.84821         0.532187708598E-03
0.746000E-02      0.443735416          1072.95672         0.413563201251E-03
0.749800E-02      0.785562745          1071.06407         0.733441413031E-03
0.753600E-02       1.61307384          1069.17027         0.150871556877E-02
0.757400E-02       2.81564115          1067.27535         0.263815813500E-02
0.761200E-02       4.22410618          1065.37932         0.396488472403E-02
0.765000E-02       5.70098859          1063.48219         0.536068080535E-02
0.768800E-02       7.21359462          1061.58400         0.679512372055E-02
0.772600E-02       8.85623709          1059.68475         0.835742615776E-02
0.776400E-02       10.8077756          1057.78448         0.102173701650E-01
0.780200E-02       13.2380945          1055.88319         0.125374612065E-01
0.784000E-02       16.2017572          1053.98090         0.153719646852E-01
0.787800E-02       19.5687441          1052.07765         0.186000949749E-01
0.791600E-02       23.0346000          1050.17344         0.219340912064E-01
0.795400E-02       26.2258118          1048.26830         0.250182246176E-01
0.799200E-02       28.8784326          1046.36225         0.275988861466E-01
0.803000E-02       31.0318087          1044.45531         0.297109971848E-01
0.806800E-02       33.1589532          1042.54750         0.318057001742E-01
0.810600E-02       36.1610341          1040.63884         0.347488797705E-01
0.814400E-02       41.1879511          1038.72936         0.396522448877E-01
0.818200E-02       49.3024029          1036.81908         0.475515970158E-01
0.822000E-02       61.0649407          1034.90801         0.590051871409E-01
0.825800E-02       76.1619272          1032.99618         0.737291470069E-01
0.829600E-02       93.2092164          1031.08361         0.903992802527E-01
0.833400E-02       109.832773          1029.17033         0.106719724137    
0.837200E-02       123.057498          1027.25635         0.119792394892    
0.841000E-02       129.944628          1025.34170         0.126732998733    
0.844800E-02       128.332780          1023.42640         0.125395221320    
0.848600E-02       117.485830          1021.51047         0.115011870858    
0.852400E-02       98.4527549          1019.59394         0.965607496526E-01
0.856200E-02       74.0055872          1017.67682         0.727201264526E-01
0.860000E-02       48.1291487          1015.75915         0.473824417899E-01
0.863800E-02       25.1616507          1013.84094         0.248181443507E-01
0.867600E-02       8.79226856          1011.92221         0.868868029068E-02
0.871400E-02       1.17671456          1010.00299         0.116506046535E-02
0.875200E-02       2.41468435          1008.08331         0.239532222981E-02
0.879000E-02       10.5445828          1006.16318         0.104799927557E-01
0.882800E-02       22.0736904          1004.24262         0.219804357009E-01
0.886600E-02       32.9143977          1002.32167         0.328381584450E-01
0.890400E-02       39.4825358          1000.40034         0.394667358480E-01
0.894200E-02       39.6668817          998.478650         0.397273208167E-01
0.898000E-02       33.4147158          996.556634         0.335301724666E-01
0.901800E-02       22.7870085          994.634309         0.229099360869E-01
0.905600E-02       11.4861162          992.711700         0.115704450929E-01
0.909400E-02       4.00372908          990.788828         0.404095097369E-02
0.913200E-02       4.63351445          988.865716         0.468568621245E-02
0.917000E-02       16.6130486          986.942389         0.168328453355E-01
0.920800E-02       41.5993651          985.018868         0.422320490509E-01
0.924600E-02       79.5638769          983.095176         0.809320184407E-01
0.928400E-02       129.056373          981.171337         0.131532962882    
0.932200E-02       187.680253          979.247373         0.191657652740    
0.936000E-02       252.577723          977.323306         0.258438247899    
0.939800E-02       320.757222          975.399161         0.328847138059    
0.943600E-02       389.191253          973.474959         0.399795854162    
0.947400E-02       454.733627          971.550723         0.468049290630    
0.951200E-02       514.003529          969.626476         0.530104676519    
0.955000E-02       563.419085          967.702240         0.582223602473    
0.958800E-02       599.516785          965.778039         0.620760423691    
0.962600E-02       619.576548          963.853894         0.642811687096    
0.966400E-02       622.424553          961.929828         0.647058168169    
0.970200E-02       609.162101          960.005864         0.634539979073    
0.974000E-02       583.520198          958.082024         0.609050356043    
0.977800E-02       551.595982          956.158329         0.576887703209    
0.981600E-02       520.883711          954.234803         0.545865346267    
0.985400E-02       498.728775          952.311468         0.523703422330    
0.989200E-02       490.542161          950.388345         0.516149175975    
0.993000E-02       498.243825          948.465457         0.525315731181    
0.996800E-02       519.404235          946.542825         0.548738230039    
0.100060E-01       547.409161          944.620473         0.579501690574    
0.100440E-01       572.714298          942.698420         0.607526528214    
0.100820E-01       584.953303          940.776690         0.621776994882    
0.101200E-01       575.404310          938.855304         0.612878584812    
0.101580E-01       539.187230          936.934283         0.575480308493    
0.101960E-01       476.604457          935.013649         0.509729946115    
0.102340E-01       393.247866          933.093423         0.421445330862    
0.102720E-01       298.820196          931.173627         0.320907065622    
0.103100E-01       204.967099          929.254283         0.220571594775    
0.103480E-01       122.685842          927.335410         0.132299317666    
0.103860E-01       59.9874908          925.417031         0.648221167067E-01
0.104240E-01       20.4078231          923.499166         0.220983666118E-01
0.104620E-01       2.71224969          921.581837         0.294303726830E-02
0.105000E-01       1.79678454          919.665063         0.195373795510E-02
0.105380E-01       10.4538965          917.748867         0.113908029489E-01
0.105760E-01       21.4483580          915.833268         0.234195009140E-01
0.106140E-01       29.2986289          913.918287         0.320582587857E-01
0.106520E-01       31.2935052          912.003944         0.343129055586E-01
0.106900E-01       27.5436819          910.090261         0.302647804489E-01
0.107280E-01       20.1835497          908.177256         0.222242404075E-01
0.107660E-01       12.0973609          906.264951         0.133485918409E-01
0.108040E-01       5.66398568          904.353366         0.626302272583E-02
0.108420E-01       1.96127932          902.442520         0.217330109789E-02
0.108800E-01      0.668469121          900.532433         0.742304326627E-03
0.109180E-01      0.626957230          898.623125         0.697686508099E-03
0.109560E-01      0.765753897          896.714616         0.853954963494E-03
0.109940E-01      0.958169765          894.806925         0.107081174444E-02
0.110320E-01       2.40258218          892.900073         0.269076267062E-02
0.110700E-01       7.30538108          890.994077         0.819913540668E-02
0.111080E-01       17.9251434          889.088958         0.201612484369E-01
0.111460E-01       35.3138582          887.184734         0.398044024590E-01
0.111840E-01       58.2608307          885.281425         0.658105196895E-01
0.112220E-01       82.9374774          883.379050         0.938866247908E-01
0.112600E-01       103.544703          881.477628         0.117467193940    
0.112980E-01       113.932493          879.577176         0.129530979574    
0.113360E-01       109.798229          877.677715         0.125100851459    
0.113740E-01       90.7990892          875.779262         0.103678053483    
0.114120E-01       61.8362221          873.881836         0.707603929201E-01
0.114500E-01       32.9293853          871.985455         0.377636863891E-01
0.114880E-01       17.4706921          870.090138         0.200791749410E-01
0.115260E-01       29.1257691          868.195902         0.335474620927E-01
0.115640E-01       78.0983973          866.302766         0.901513885972E-01
