# ort(start) =    -8.1790
#   klo  khi step start
#%    4  121    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.516000           2.50009905          139.000303         0.179862849064E-01
0.516300           2.39396773          139.003845         0.172223129858E-01
0.516600           2.24153514          139.005352         0.161255312146E-01
0.516900           2.05389145          139.004825         0.147756846009E-01
0.517200           1.84692970          139.002266         0.132870474151E-01
0.517500           1.63833733          138.997678         0.117867964218E-01
0.517800           1.44479980          138.991062         0.103949115255E-01
0.518100           1.27978531          138.982422         0.920825298534E-02
0.518400           1.15213162          138.971760         0.829040103432E-02
0.518700           1.06549529          138.959078         0.766769116226E-02
0.519000           1.01858167          138.944379         0.733085917009E-02
0.519300           1.00597432          138.927665         0.724099346588E-02
0.519600           1.01933656          138.908940         0.733816381841E-02
0.519900           1.04876542          138.888207         0.755114812862E-02
0.520200           1.08412556          138.865467         0.780702056917E-02
0.520500           1.11625847          138.840725         0.803984906274E-02
0.520800           1.13802679          138.813983         0.819821439717E-02
0.521100           1.14519599          138.785245         0.825156873722E-02
0.521400           1.13716509          138.754513         0.819551785351E-02
0.521700           1.11753400          138.721792         0.805593683125E-02
0.522000           1.09444763          138.687085         0.789148920340E-02
0.522300           1.08060642          138.650395         0.779374934255E-02
0.522600           1.09279925          138.611725         0.788388753450E-02
0.522900           1.15082031          138.571080         0.830490973749E-02
0.523200           1.27568593          138.528463         0.920883620767E-02
0.523500           1.48717226          138.483879         0.107389558471E-01
0.523800           1.80083579          138.437330         0.130083106495E-01
0.524100           2.22483079          138.388821         0.160766655460E-01
0.524400           2.75696827          138.338356         0.199291674837E-01
0.524700           3.38253632          138.285940         0.244604500650E-01
0.525000           4.07339393          138.231575         0.294678978114E-01
0.525300           4.78874597          138.175267         0.346570414442E-01
0.525600           5.47780850          138.117021         0.396606332690E-01
0.525900           6.08430400          138.056839         0.440710075068E-01
0.526200           6.55242338          137.994728         0.474831428922E-01
0.526500           6.83360677          137.930691         0.495437725527E-01
0.526800           6.89327903          137.864733         0.500003074197E-01
0.527100           6.71657495          137.796859         0.487425838738E-01
0.527400           6.31213239          137.727074         0.458307304544E-01
0.527700           5.71322518          137.655382         0.415038272122E-01
0.528000           4.97583468          137.581788         0.361663759365E-01
0.528300           4.17367466          137.506298         0.303526071749E-01
0.528600           3.39063038          137.428917         0.246718845848E-01
0.528900           2.71147797          137.349649         0.197414262098E-01
0.529200           2.21204874          137.268501         0.161147585435E-01
0.529500           1.95014146          137.185476         0.142153638893E-01
0.529800           1.95843436          137.100581         0.142846539586E-01
0.530100           2.24040815          137.013821         0.163516945207E-01
0.530400           2.76989151          136.925201         0.202292308385E-01
0.530700           3.49433882          136.834728         0.255369297084E-01
0.531000           4.34142135          136.742406         0.317489027962E-01
0.531300           5.22803840          136.648241         0.382590976690E-01
0.531600           6.07050909          136.552239         0.444555806419E-01
0.531900           6.79454194          136.454407         0.497934959082E-01
0.532200           7.34362631          136.354749         0.538567698479E-01
0.532500           7.68473880          136.253271         0.564003984922E-01
0.532800           7.81067027          136.149981         0.573681334924E-01
0.533100           7.73879041          136.044883         0.568840977292E-01
0.533400           7.50659453          135.937984         0.552207286577E-01
0.533700           7.16483984          135.829290         0.527488572490E-01
0.534000           6.76940356          135.718808         0.498781537657E-01
0.534300           6.37313401          135.606543         0.469972456660E-01
0.534600           6.01890215          135.492502         0.444224001423E-01
0.534900           5.73481019          135.376692         0.423618726984E-01
0.535200           5.53212326          135.259119         0.409001871072E-01
0.535500           5.40602799          135.139789         0.400032294949E-01
0.535800           5.33886743          135.018709         0.395416861206E-01
0.536100           5.30512931          134.895887         0.393275839942E-01
0.536400           5.27723300          134.771327         0.391569416436E-01
0.536700           5.23110108          134.645038         0.388510497077E-01
0.537000           5.15061594          134.517027         0.382896950820E-01
0.537300           5.03031969          134.387299         0.374315112091E-01
0.537600           4.87606467          134.255862         0.363191936553E-01
0.537900           4.70369370          134.122722         0.350700732458E-01
0.538200           4.53615774          133.987877         0.338549862342E-01
0.538500           4.39970600          133.851387         0.328700813955E-01
0.538800           4.31987723          133.712460         0.323072152435E-01
0.539100           4.31797265          133.572636         0.323267758444E-01
0.539400           4.40852210          133.431094         0.330396910362E-01
0.539700           4.59800736          133.287888         0.344968131574E-01
0.540000           4.88483694          133.143031         0.366886415356E-01
0.540300           5.26033013          132.996530         0.395523861905E-01
0.540600           5.71031212          132.848393         0.429836747286E-01
0.540900           6.21687222          132.698627         0.468495595362E-01
0.541200           6.75989628          132.547239         0.509999026347E-01
0.541500           7.31812978          132.394237         0.552752893902E-01
0.541800           7.86971969          132.239629         0.595110537695E-01
0.542100           8.39237176          132.083423         0.635384181823E-01
0.542400           8.86339705          131.925626         0.671848020512E-01
0.542700           9.25997433          131.766246         0.702757697384E-01
0.543000           9.55990805          131.605290         0.726407580967E-01
0.543300           9.74302611          131.442768         0.741237138877E-01
0.543600           9.79316872          131.278686         0.745983146871E-01
0.543900           9.70051612          131.113053         0.739858917422E-01
0.544200           9.46383887          130.945876         0.722729050159E-01
0.544500           9.09217443          130.777164         0.695241747529E-01
0.544800           8.60546271          130.606925         0.658882573095E-01
0.545100           8.03381405          130.435168         0.615923925934E-01
0.545400           7.41531230          130.261899         0.569261800236E-01
0.545700           6.79252921          130.087127         0.522152294855E-01
0.546000           6.20818754          129.910862         0.477880560838E-01
0.546300           5.70060360          129.733110         0.439410079397E-01
0.546600           5.29962003          129.553880         0.409066870723E-01
0.546900           5.02368508          129.373181         0.388309620032E-01
0.547200           4.87855071          129.191021         0.377623046773E-01
0.547500           4.85778073          129.007409         0.376550523429E-01
0.547800           4.94493654          128.822352         0.383857028517E-01
0.548100           5.11700477          128.635861         0.397789911974E-01
0.548400           5.34841080          128.447942         0.416387427342E-01
0.548700           5.61486876          128.258605         0.437777159731E-01
0.549000           5.89637272          128.067858         0.460410038275E-01
0.549300           6.17882563          127.875710         0.483189939263E-01
0.549600           6.45409253          127.682169         0.505481115591E-01
0.549900           6.71859475          127.487245         0.527001328621E-01
0.550200           6.97086424          127.290946         0.547632370279E-01
0.550500           7.20868957          127.093281         0.567196749690E-01
0.550800           7.42656443          126.894258         0.585256145467E-01
0.551100           7.61407913          126.693887         0.600982361670E-01
0.551400           7.75569009          126.492176         0.613135953160E-01
0.551700           7.83200508          126.289135         0.620164601484E-01
0.552000           7.82239352          126.084771         0.620407480822E-01
0.552300           7.70844034          125.879095         0.612368586482E-01
0.552600           7.47756762          125.672115         0.595006110894E-01
0.552900           7.12609180          125.463840         0.567979732043E-01
0.553200           6.66107545          125.254279         0.531804224708E-01
0.553500           6.10055446          125.043441         0.487874808138E-01
0.553800           5.47202746          124.831335         0.438353675499E-01
0.554100           4.80942345          124.617971         0.385933378303E-01
0.554400           4.14905014          124.403357         0.333515930359E-01
0.554700           3.52521238          124.187503         0.283862087701E-01
0.555000           2.96624365          123.970417         0.239270279831E-01
0.555300           2.49160400          123.752110         0.201338304586E-01
0.555600           2.11048798          123.532590         0.170844631721E-01
0.555900           1.82209809          123.311866         0.147763402679E-01
0.556200           1.61743363          123.089947         0.131402577041E-01
0.556500           1.48217964          122.866844         0.120633003284E-01
0.556800           1.40010681          122.642565         0.114161572751E-01
0.557100           1.35633990          122.417119         0.110796587205E-01
0.557400           1.33992358          122.190516         0.109658557501E-01
0.557700           1.34529006          121.962766         0.110303341372E-01
0.558000           1.37247232          121.733877         0.112743663315E-01
0.558300           1.42615821          121.503858         0.117375548855E-01
0.558600           1.51389471          121.272720         0.124833903474E-01
0.558900           1.64388723          121.040472         0.135813022210E-01
0.559200           1.82287460          120.807123         0.150891318329E-01
0.559500           2.05449647          120.572682         0.170394855030E-01
0.559800           2.33842649          120.337159         0.194322892836E-01
0.560100           2.67035734          120.100564         0.222343447509E-01
0.560400           3.04273461          119.862905         0.253851231418E-01
0.560700           3.44598585          119.624193         0.288067635719E-01
0.561000           3.86990736          119.384437         0.324155095478E-01
0.561300           4.30486803          119.143646         0.361317466694E-01
0.561600           4.74256197          118.901830         0.398863665739E-01
0.561900           5.17616872          118.658998         0.436222183899E-01
0.562200           5.59993208          118.415160         0.472906684640E-01
0.562500           6.00830969          118.170326         0.508444879060E-01
0.562800           6.39494797          117.924504         0.542291699494E-01
0.563100           6.75177831          117.677705         0.573751699091E-01
0.563400           7.06850680          117.429938         0.601933963710E-01
0.563700           7.33268683          117.181212         0.625756183541E-01
0.564000           7.53044303          116.931538         0.644004444138E-01
0.564300           7.64778033          116.680925         0.655443925204E-01
0.564600           7.67229271          116.429381         0.658965340929E-01
0.564900           7.59500309          116.176918         0.653744582677E-01
0.565200           7.41203429          115.923544         0.639389895693E-01
0.565500           7.12583317          115.669270         0.616052404921E-01
0.565800           6.74573945          115.414103         0.584481380280E-01
0.566100           6.28779188          115.158056         0.546014071347E-01
0.566400           5.77377763          114.901135         0.502499614707E-01
0.566700           5.22963698          114.643353         0.456165738920E-01
0.567000           4.68341749          114.384717         0.409444338921E-01
0.567300           4.16302078          114.125238         0.364776525689E-01
0.567600           3.69399591          113.864925         0.324419122139E-01
0.567900           3.29761086          113.603788         0.290272967222E-01
0.568200           2.98938438          113.341836         0.263749422314E-01
0.568500           2.77819463          113.079079         0.245685996705E-01
0.568800           2.66601048          112.815527         0.236315917946E-01
0.569100           2.64822320          112.551189         0.235290558082E-01
0.569400           2.71449885          112.286074         0.241748486161E-01
0.569700           2.85002821          112.020193         0.254420934467E-01
0.570000           3.03702398          111.753554         0.271760840202E-01
0.570300           3.25630388          111.486168         0.292081424306E-01
0.570600           3.48880417          111.218044         0.313690481233E-01
0.570900           3.71688783          110.949191         0.335008105237E-01
0.571200           3.92534490          110.679619         0.354658330702E-01
0.571500           4.10202575          110.409338         0.371528878780E-01
0.571800           4.23809657          110.138357         0.384797512662E-01
0.572100           4.32795528          109.866685         0.393927902806E-01
0.572400           4.36888798          109.594332         0.398641780641E-01
0.572700           4.36057430          109.321309         0.398876884689E-01
0.573000           4.30455950          109.047623         0.394741250880E-01
0.573300           4.20379902          108.773284         0.386473484733E-01
0.573600           4.06234837          108.498303         0.374415843898E-01
0.573900           3.88522398          108.222688         0.359002723064E-01
0.574200           3.67840799          107.946449         0.340762296002E-01
0.574500           3.44892290          107.669596         0.320324681896E-01
0.574800           3.20487269          107.392137         0.298427126316E-01
0.575100           2.95534339          107.114083         0.275906147090E-01
0.575400           2.71008139          106.835442         0.253668758728E-01
0.575700           2.47891889          106.556224         0.232639520824E-01
0.576000           2.27098300          106.276439         0.213686403675E-01
0.576300           2.09379374          105.996095         0.197534988422E-01
0.576600           1.95240918          105.715202         0.184685753731E-01
0.576900           1.84879908          105.433770         0.175351699671E-01
0.577200           1.78161176          105.151807         0.169432348002E-01
0.577500           1.74644146          104.869324         0.166535016819E-01
0.577800           1.73661274          104.586329         0.166045864300E-01
0.578100           1.74439214          104.302831         0.167243028722E-01
0.578400           1.76243626          104.018840         0.169434331041E-01
0.578700           1.78521330          103.734365         0.172094685035E-01
0.579000           1.81011118          103.449416         0.174975485418E-01
0.579300           1.83797953          103.164001         0.178160938986E-01
0.579600           1.87294349          102.878129         0.182054582870E-01
0.579900           1.92146152          102.591811         0.187291900416E-01
0.580200           1.99075144          102.305054         0.194589745507E-01
0.580500           2.08685006          102.017868         0.204557309725E-01
0.580800           2.21267003          101.730262         0.217503619918E-01
0.581100           2.36645073          101.442246         0.233280593404E-01
0.581400           2.54095553          101.153828         0.251197171334E-01
0.581700           2.72364931          100.865017         0.270029133880E-01
0.582000           2.89791679          100.575822         0.288132548032E-01
0.582300           3.04518572          100.286251         0.303649372336E-01
0.582600           3.14763603          99.9963002         0.314775248574E-01
0.582900           3.19104508          99.7060340         0.320045332673E-01
0.583200           3.16726726          99.4145284         0.318591991900E-01
0.583500           3.07588744          99.1236149         0.310308238641E-01
0.583800           2.92471789          98.8323130         0.295927293212E-01
0.584100           2.72900480          98.5406837         0.276941938401E-01
0.584400           2.50943740          98.2487425         0.255416744739E-01
0.584700           2.28926776          97.9564977         0.233702491740E-01
0.585000           2.09101062          97.6639580         0.214102588084E-01
0.585300           1.93326932          97.3711323         0.198546455752E-01
0.585600           1.82821096          97.0780291         0.188323864755E-01
0.585900           1.78009551          96.7846572         0.183923316118E-01
0.586200           1.78507316          96.4910253         0.184998879772E-01
0.586500           1.83223837          96.1971420         0.190467028022E-01
0.586800           1.90571153          95.9030159         0.198712367291E-01
0.587100           1.98735083          95.6086556         0.207863066151E-01
0.587400           2.05960879          95.3140697         0.216086544188E-01
0.587700           2.10805306          95.0192666         0.221855328153E-01
0.588000           2.12316506          94.7242550         0.224141648103E-01
0.588300           2.10118995          94.4290432         0.222515221769E-01
0.588600           2.04400151          94.1336397         0.217138263745E-01
0.588900           1.95812753          93.8380530         0.208670946289E-01
0.589200           1.85321769          93.5422914         0.198115490169E-01
0.589500           1.74030364          93.2463632         0.186635014806E-01
0.589800           1.63019077          92.9502768         0.175383100031E-01
0.590100           1.53224210          92.6540405         0.165372399587E-01
0.590400           1.45369011          92.3576625         0.157397888589E-01
0.590700           1.39947435          92.0611512         0.152015733993E-01
0.591000           1.37248409          91.7645146         0.149565886235E-01
0.591300           1.37401258          91.4677609         0.150218237287E-01
0.591600           1.40421633          91.1708983         0.154020236783E-01
0.591900           1.46241815          90.8739350         0.160928229659E-01
0.592200           1.54717899          90.5768788         0.170813899685E-01
0.592500           1.65616658          90.2797380         0.183448314425E-01
0.592800           1.78593647          89.9825205         0.198475932420E-01
0.593100           1.93179004          89.6852343         0.215396664792E-01
0.593400           2.08786763          89.3878873         0.233573887272E-01
0.593700           2.24757447          89.0904875         0.252279961136E-01
0.594000           2.40433633          88.7930427         0.270779810472E-01
0.594300           2.55256817          88.4955607         0.288440250719E-01
0.594600           2.68864342          88.1980493         0.304841596316E-01
0.594900           2.81160299          87.9005164         0.319861942286E-01
0.595200           2.92336118          87.6029697         0.333705716884E-01
0.595500           3.02825157          87.3054168         0.346857237191E-01
0.595800           3.13189758          87.0078654         0.359955685526E-01
0.596100           3.23955831          86.7103232         0.373606993101E-01
0.596400           3.35425315          86.4127978         0.388166247666E-01
0.596700           3.47507009          86.1152967         0.403536912536E-01
0.597000           3.59608186          85.8178274         0.419036693558E-01
0.597300           3.70621837          85.5203974         0.433372444802E-01
0.597600           3.79028121          85.2230142         0.444748550920E-01
0.597900           3.83106290          84.9256852         0.451107681797E-01
0.598200           3.81229485          84.6284178         0.450474550598E-01
0.598500           3.72194309          84.3312193         0.441348189339E-01
0.598800           3.55524678          84.0340970         0.423071932479E-01
0.599100           3.31688303          83.7370581         0.396106944816E-01
0.599400           3.02175406          83.4401100         0.362146460987E-01
0.599700           2.69411322          83.1432598         0.324032667306E-01
0.600000           2.36503800          82.8465148         0.285472238442E-01
