# ort(start) =    -8.1790
#   klo  khi step start
#%    4  284    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.174300           9.87350973          236.169877         0.418068123181E-01
0.174450           10.0179554          236.171683         0.424181055177E-01
0.174600           9.66102925          236.171001         0.409069242829E-01
0.174750           8.82835263          236.167834         0.373816894844E-01
0.174900           7.62293019          236.162186         0.322783690142E-01
0.175050           6.21521126          236.154061         0.263184602494E-01
0.175200           4.82196700          236.143462         0.204196506847E-01
0.175350           3.67649678          236.130393         0.155697736800E-01
0.175500           2.99435810          236.114859         0.126817859156E-01
0.175650           2.93996975          236.096863         0.124523880184E-01
0.175800           3.59974028          236.076410         0.152481998842E-01
0.175950           4.96662527          236.053503         0.210402523635E-01
0.176100           6.93923913          236.028146         0.294000492753E-01
0.176250           9.33611024          236.000345         0.395597313748E-01
0.176400           11.9228584          235.970102         0.505269873712E-01
0.176550           14.4475871          235.937424         0.612348260215E-01
0.176700           16.6781810          235.902313         0.706995228813E-01
0.176850           18.4348601          235.864775         0.781585976895E-01
0.177000           19.6123637          235.824814         0.831649704668E-01
0.177150           20.1882944          235.782435         0.856225543560E-01
0.177300           20.2169592          235.737643         0.857604197992E-01
0.177450           19.8108775          235.690442         0.840546498646E-01
0.177600           19.1143595          235.640836         0.811164981103E-01
0.177750           18.2747532          235.588832         0.775705408545E-01
0.177900           17.4169190          235.534434         0.739463809392E-01
0.178050           16.6253207          235.477647         0.706025427324E-01
0.178200           15.9361766          235.418476         0.676929729276E-01
0.178350           15.3398835          235.356927         0.651771065381E-01
0.178500           14.7919077          235.293003         0.628659055804E-01
0.178650           14.2289376          235.226712         0.604903136664E-01
0.178800           13.5865137          235.158057         0.577760929073E-01
0.178950           12.8146028          235.087045         0.545100341180E-01
0.179100           11.8884756          235.013680         0.505863131824E-01
0.179250           10.8135121          234.937969         0.460270947118E-01
0.179400           9.62386332          234.859916         0.409770363185E-01
0.179550           8.37599606          234.779528         0.356760068131E-01
0.179700           7.13886592          234.696811         0.304173964142E-01
0.179850           5.98275051          234.611768         0.255006411377E-01
0.180000           4.96867959          234.524408         0.211861939180E-01
0.180150           4.14002412          234.434735         0.176596020386E-01
0.180300           3.51728157          234.342755         0.150091329636E-01
0.180450           3.09653257          234.248475         0.132190084695E-01
0.180600           2.85152386          234.151899         0.121780940897E-01
0.180750           2.73889298          234.053035         0.117020186098E-01
0.180900           2.70570391          233.951889         0.115652150719E-01
0.181050           2.69820807          233.848466         0.115382756795E-01
0.181200           2.67058341          233.742773         0.114253090345E-01
0.181350           2.59235301          233.634815         0.110957478772E-01
0.181500           2.45327062          233.524600         0.105054055070E-01
0.181650           2.26471875          233.412134         0.970266076365E-02
0.181800           2.05711085          233.297423         0.881754640445E-02
0.181950           1.87340959          233.180473         0.803416153427E-02
0.182100           1.75960212          233.061292         0.754995435816E-02
0.182250           1.75369492          232.939885         0.752853003065E-02
0.182400           1.87534857          232.816259         0.805505843266E-02
0.182550           2.11849913          232.690422         0.910436758371E-02
0.182700           2.44907316          232.562379         0.105308226292E-01
0.182850           2.80914118          232.432137         0.120858553133E-01
0.183000           3.12763013          232.299704         0.134637715037E-01
0.183150           3.33622132          232.165085         0.143700389690E-01
0.183300           3.38760147          232.028289         0.145999502213E-01
0.183450           3.27217415          231.889334         0.141109299543E-01
0.183600           3.02901430          231.748311         0.130702756014E-01
0.183750           2.74747518          231.603231         0.118628533883E-01
0.183900           2.55744831          231.457817         0.110493062557E-01
0.184050           2.60860150          231.310187         0.112775037327E-01
0.184200           3.04152299          231.160444         0.131576273930E-01
0.184350           3.95598336          231.008576         0.171248333453E-01
0.184500           5.38288932          230.854586         0.233172292763E-01
0.184650           7.26649245          230.698483         0.314977903114E-01
0.184800           9.46186965          230.540274         0.410421550402E-01
0.184950           11.7498148          230.379965         0.510018948437E-01
0.185100           13.8676321          230.217565         0.602370722025E-01
0.185250           15.5507105          230.053081         0.675961844234E-01
0.185400           16.5770494          229.886520         0.721097061094E-01
0.185550           16.8058223          229.717890         0.731585265215E-01
0.185700           16.2019581          229.547198         0.705822514953E-01
0.185850           14.8414899          229.374453         0.647041974728E-01
