# ort(start) =    -7.9581
#   klo  khi step start
#%    7 1305    1    7

# Energy[ev]             flux               DELTA(E)           Probability
0.241440E-01       5.96712918          621.203134         0.960576154670E-02
0.242480E-01       10.0539398          619.854565         0.162198366476E-01
0.243520E-01       12.9093358          618.492880         0.208722463967E-01
0.244560E-01       8.33644595          617.118271         0.135086681720E-01
0.245600E-01       1.20062320          615.730929         0.194991536714E-02
0.246640E-01       2.29717106          614.331042         0.373930486523E-02
0.247680E-01       11.6782388          612.918799         0.190534843857E-01
0.248720E-01       17.7823458          611.494388         0.290801455404E-01
0.249760E-01       20.0220472          610.057994         0.328199079061E-01
0.250800E-01       25.9484352          608.609804         0.426355853929E-01
0.251840E-01       26.1475805          607.150001         0.430660964717E-01
0.252880E-01       12.7330717          605.678769         0.210228133201E-01
0.253920E-01       5.77191015          604.196290         0.955303805068E-02
0.254960E-01       17.2067560          602.702747         0.285493240457E-01
0.256000E-01       26.7216691          601.198319         0.444473450045E-01
0.257040E-01       25.2902585          599.683186         0.421726990449E-01
0.258080E-01       28.0825163          598.157527         0.469483624304E-01
0.259120E-01       36.0123543          596.621517         0.603604684343E-01
0.260160E-01       40.8390871          595.075335         0.686284318331E-01
0.261200E-01       50.1758917          593.519155         0.845396332781E-01
0.262240E-01       66.6462595          591.953151         0.112587050804    
0.263280E-01       78.7718585          590.377497         0.133426255204    
0.264320E-01       85.9650016          588.792364         0.146002235939    
0.265360E-01       92.4031302          587.197924         0.157362835269    
0.266400E-01       90.0376464          585.594347         0.153754295713    
0.267440E-01       77.1123318          583.981801         0.132045778900    
0.268480E-01       64.4120111          582.360455         0.110605056730    
0.269520E-01       53.9151731          580.730475         0.928402682848E-01
0.270560E-01       41.1459431          579.092027         0.710525118300E-01
0.271600E-01       29.6806595          577.445275         0.513999521707E-01
0.272640E-01       23.1670309          575.790383         0.402351821228E-01
0.273680E-01       18.8204211          574.127514         0.327809077290E-01
0.274720E-01       15.1964513          572.456829         0.265460214802E-01
0.275760E-01       14.1889957          570.778487         0.248590232823E-01
0.276800E-01       17.1696924          569.092649         0.301702937887E-01
0.277840E-01       22.8127050          567.399472         0.402057212847E-01
0.278880E-01       28.2940430          565.699113         0.500160639089E-01
0.279920E-01       34.4507961          563.991728         0.610838675861E-01
0.280960E-01       42.0721251          562.277472         0.748244900035E-01
0.282000E-01       44.0680813          560.556499         0.786148789037E-01
0.283040E-01       36.7549427          558.828961         0.657713634379E-01
0.284080E-01       28.7969230          557.095008         0.516912241599E-01
