# ort(start) =    -8.1790
#   klo  khi step start
#%    4  325    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.857420E-01       2.82872230          240.334455         0.117699407979E-01
0.858160E-01       3.08899270          239.786985         0.128822366730E-01
0.858900E-01       3.52238660          239.239819         0.147232455866E-01
0.859640E-01       4.09802960          238.692959         0.171686237194E-01
0.860380E-01       4.77682105          238.146411         0.200583373116E-01
0.861120E-01       5.51490455          237.600180         0.232108601668E-01
0.861860E-01       6.26734990          237.054270         0.264384602389E-01
0.862600E-01       6.99172643          236.508686         0.295622395051E-01
0.863340E-01       7.65127054          235.963433         0.324256620812E-01
0.864080E-01       8.21739769          235.418515         0.349054860954E-01
0.864820E-01       8.67137786          234.873936         0.369192852502E-01
0.865560E-01       9.00507459          234.329703         0.384290787389E-01
0.866300E-01       9.22073496          233.785817         0.394409509548E-01
0.867040E-01       9.32990166          233.242286         0.400009013133E-01
0.867780E-01       9.35159258          232.699112         0.401874871836E-01
0.868520E-01       9.30995091          232.156301         0.401020815812E-01
0.869260E-01       9.23160510          231.613856         0.398577410603E-01
0.870000E-01       9.14299182          231.071781         0.395677558555E-01
