# ort(start) =    -8.1790
#   klo  khi step start
#%    4  336    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.859000E-01       6.90417980          310.967612         0.222022472390E-01
0.859500E-01       7.33521339          310.689411         0.236094734298E-01
0.860000E-01       7.76252316          310.410841         0.250072553259E-01
0.860500E-01       8.17735426          310.131904         0.263673429107E-01
0.861000E-01       8.57342450          309.852602         0.276693642496E-01
0.861500E-01       8.94710913          309.572936         0.289014577187E-01
0.862000E-01       9.29747496          309.292909         0.300604206648E-01
0.862500E-01       9.62616671          309.012523         0.311513805501E-01
0.863000E-01       9.93715528          308.731780         0.321870177689E-01
0.863500E-01       10.2363647          308.450681         0.331863905191E-01
0.864000E-01       10.5311997          308.169228         0.341734304151E-01
0.864500E-01       10.8299993          307.887425         0.351751921389E-01
0.865000E-01       11.1414478          307.605271         0.362199507512E-01
0.865500E-01       11.4739712          307.322770         0.373352459352E-01
0.866000E-01       11.8351527          307.039924         0.385459732622E-01
0.866500E-01       12.2311943          306.756734         0.398726186406E-01
0.867000E-01       12.6664527          306.473202         0.413297237106E-01
0.867500E-01       13.1430721          306.189330         0.429246575942E-01
0.868000E-01       13.6607299          305.905120         0.446567547266E-01
0.868500E-01       14.2165096          305.620575         0.465168603995E-01
0.869000E-01       14.8049052          305.335696         0.484873055543E-01
0.869500E-01       15.4179570          305.050482         0.505423131251E-01
0.870000E-01       16.0455128          304.764947         0.526488132287E-01
