# ort(start) =    -8.1790
#   klo  khi step start
#%    4  326    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.989000E-01       1.00471531          291.593889         0.344559795820E-02
0.989500E-01       1.00728782          291.360150         0.345719144418E-02
0.990000E-01       1.01907910          291.126083         0.350047337443E-02
0.990500E-01       1.04053314          290.891690         0.357704664081E-02
0.991000E-01       1.07183585          290.656972         0.368763165852E-02
0.991500E-01       1.11290023          290.421931         0.383201166530E-02
0.992000E-01       1.16335997          290.186569         0.400900696459E-02
0.992500E-01       1.22257267          289.950886         0.421648193184E-02
0.993000E-01       1.28963311          289.714884         0.445138713946E-02
0.993500E-01       1.36339694          289.478565         0.470983728980E-02
0.994000E-01       1.44251426          289.241930         0.498722387659E-02
0.994500E-01       1.52547225          289.004981         0.527835972650E-02
0.995000E-01       1.61064553          288.767719         0.557765090631E-02
0.995500E-01       1.69635240          288.530145         0.587929001241E-02
0.996000E-01       1.78091497          288.292262         0.617746366855E-02
0.996500E-01       1.86272071          288.054069         0.646656621048E-02
0.997000E-01       1.94028307          287.815570         0.674141107582E-02
0.997500E-01       2.01229868          287.576766         0.699743136586E-02
0.998000E-01       2.07769877          287.337657         0.723086140223E-02
0.998500E-01       2.13569280          287.098245         0.743889185377E-02
0.999000E-01       2.18580237          286.858533         0.761979204044E-02
0.999500E-01       2.22788420          286.618520         0.777299459193E-02
0.100000           2.26214118          286.378211         0.789913857488E-02
