# ort(start) =    -8.1790
#   klo  khi step start
#%    4   93    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.689200           1.95386902          120.340154         0.162362183265E-01
0.689600           2.10017625          120.353136         0.174501165219E-01
0.690000           2.20247417          120.363758         0.182984828855E-01
0.690400           2.25631505          120.372021         0.187445140766E-01
0.690800           2.26799005          120.377928         0.188405805742E-01
0.691200           2.25410929          120.381480         0.187247182026E-01
0.691600           2.23913019          120.382680         0.186001024649E-01
0.692000           2.25114567          120.381531         0.187000917380E-01
0.692400           2.31663979          120.378034         0.192447053718E-01
0.692800           2.45518838          120.372192         0.203966409457E-01
0.693200           2.67516042          120.364009         0.222255842591E-01
0.693600           2.97133573          120.353487         0.246884058328E-01
0.694000           3.32501562          120.340629         0.276300335770E-01
0.694400           3.70672947          120.325439         0.308058670956E-01
0.694800           4.08112539          120.307919         0.339223338766E-01
0.695200           4.41318340          120.288073         0.366884535974E-01
0.695600           4.67459812          120.265905         0.388688556222E-01
0.696000           4.84910933          120.241419         0.403281113417E-01
0.696400           4.93572999          120.214618         0.410576523566E-01
0.696800           4.94920277          120.185506         0.411796974853E-01
0.697200           4.91753435          120.154087         0.409269003402E-01
0.697600           4.87700901          120.120366         0.406010169803E-01
0.698000           4.86556331          120.084346         0.405178814142E-01
0.698400           4.91571567          120.046033         0.409485889774E-01
0.698800           5.04833143          120.005431         0.420675248050E-01
0.699200           5.26834848          119.962544         0.439166119645E-01
0.699600           5.56322608          119.917377         0.463921594956E-01
0.700000           5.90438120          119.869935         0.492565644591E-01
0.700400           6.25134085          119.820224         0.521726686373E-01
0.700800           6.55786663          119.768248         0.547546342046E-01
0.701200           6.77898562          119.714013         0.566265003088E-01
0.701600           6.87774305          119.657525         0.574785670831E-01
0.702000           6.83059011          119.598787         0.571125365164E-01
0.702400           6.63060492          119.537807         0.554686843922E-01
0.702800           6.28815366          119.474591         0.526317237987E-01
0.703200           5.82904828          119.409143         0.488157618528E-01
0.703600           5.29066262          119.341470         0.443321389348E-01
0.704000           4.71675969          119.271578         0.395463845439E-01
0.704400           4.15191592          119.199473         0.348316632650E-01
0.704800           3.63639531          119.125162         0.305258372008E-01
0.705200           3.20215053          119.048651         0.268978312789E-01
0.705600           2.87035946          118.969947         0.241267609084E-01
0.706000           2.65060574          118.889055         0.222947834013E-01
0.706400           2.54154209          118.805984         0.213923743275E-01
0.706800           2.53268184          118.720740         0.213331036196E-01
0.707200           2.60687302          118.633329         0.219742043852E-01
0.707600           2.74301837          118.543760         0.231392894717E-01
0.708000           2.91869246          118.452038         0.246402889916E-01
0.708400           3.11243476          118.358172         0.262967457094E-01
0.708800           3.30562505          118.262169         0.279516693742E-01
0.709200           3.48393970          118.164036         0.294839259562E-01
0.709600           3.63842572          118.063782         0.308174587430E-01
0.710000           3.76621306          117.961413         0.319275005049E-01
0.710400           3.87083265          117.856937         0.328434858973E-01
0.710800           3.96204785          117.750363         0.336478610422E-01
0.711200           4.05507308          117.641698         0.344696918089E-01
0.711600           4.16907186          117.530951         0.354721188425E-01
0.712000           4.32490859          117.418130         0.368333970580E-01
0.712400           4.54226633          117.303242         0.387224278078E-01
0.712800           4.83640965          117.186297         0.412711192455E-01
0.713200           5.21502680          117.067303         0.445472531492E-01
0.713600           5.67568472          116.946269         0.485324137729E-01
0.714000           6.20443592          116.823203         0.531096200565E-01
0.714400           6.77600762          116.698114         0.580644143130E-01
0.714800           7.35578481          116.571010         0.631013215439E-01
0.715200           7.90350008          116.441902         0.678750513660E-01
0.715600           8.37821673          116.310797         0.720330091387E-01
0.716000           8.74390217          116.177706         0.752631677853E-01
0.716400           8.97470070          116.042636         0.773396827982E-01
0.716800           9.05897838          115.905599         0.781582468015E-01
0.717200           9.00134988          115.766602         0.777542895910E-01
0.717600           8.82219801          115.625655         0.762996585664E-01
0.718000           8.55461587          115.482769         0.740769897654E-01
0.718400           8.23916491          115.337952         0.714349855724E-01
0.718800           7.91726520          115.191214         0.687315023613E-01
0.719200           7.62432882          115.042565         0.662739812137E-01
0.719600           7.38385139          114.892016         0.642677502610E-01
0.720000           7.20355696          114.739575         0.627817990468E-01
0.720400           7.07436146          114.585254         0.617388470769E-01
0.720800           6.97243058          114.429061         0.609323410457E-01
0.721200           6.86404871          114.271008         0.600681558069E-01
0.721600           6.71248808          114.111104         0.588241443650E-01
0.722000           6.48567567          113.949361         0.569171746714E-01
0.722400           6.16327683          113.785787         0.541656122734E-01
0.722800           5.74188977          113.620395         0.505357316603E-01
0.723200           5.23736496          113.453193         0.461632220614E-01
0.723600           4.68377259          113.284194         0.413453318206E-01
0.724000           4.12914462          113.113407         0.365044667578E-01
0.724400           3.62870263          112.940844         0.321292323823E-01
0.724800           3.23673763          112.766515         0.287030030710E-01
0.725200           2.99854547          112.590431         0.266323295706E-01
0.725600           2.94379763          112.412603         0.261874339743E-01
0.726000           3.08244785          112.233043         0.274647089240E-01
0.726400           3.40379622          112.051760         0.303769991485E-01
0.726800           3.87874902          111.868767         0.346723140510E-01
0.727200           4.46473871          111.684074         0.399765028511E-01
0.727600           5.11231491          111.497693         0.458513064885E-01
0.728000           5.77216778          111.309635         0.518568563430E-01
0.728400           6.40134290          111.119912         0.576075231189E-01
0.728800           6.96764180          110.928535         0.628119881376E-01
0.729200           7.45161888          110.735514         0.672920418589E-01
0.729600           7.84609258          110.540863         0.709791143357E-01
0.730000           8.15357834          110.344593         0.738919610302E-01
0.730400           8.38242558          110.146714         0.761023662547E-01
0.730800           8.54262833          109.947240         0.776975243891E-01
0.731200           8.64225121          109.746181         0.787476262825E-01
0.731600           8.68518740          109.543549         0.792852476565E-01
0.732000           8.67060242          109.339357         0.792999217512E-01
0.732400           8.59400494          109.133615         0.787475510079E-01
0.732800           8.44951652          108.926337         0.775709231073E-01
0.733200           8.23266619          108.717534         0.757252845245E-01
0.733600           7.94296227          108.507218         0.732021557879E-01
0.734000           7.58559928          108.295401         0.700454425133E-01
0.734400           7.17190848          108.082095         0.663561198964E-01
0.734800           6.71848932          107.867313         0.622847564853E-01
0.735200           6.24528487          107.651066         0.580141477972E-01
0.735600           5.77310653          107.433367         0.537366245810E-01
0.736000           5.32121904          107.214229         0.496316497231E-01
0.736400           4.90554214          106.993662         0.458489038947E-01
0.736800           4.53783154          106.771680         0.425003288870E-01
0.737200           4.22592053          106.548296         0.396620189734E-01
0.737600           3.97480923          106.323521         0.373841009200E-01
0.738000           3.78815752          106.097367         0.357045383115E-01
0.738400           3.66963045          105.869849         0.346617143511E-01
0.738800           3.62358971          105.640977         0.343009864891E-01
0.739200           3.65481309          105.410764         0.346721050589E-01
0.739600           3.76720812          105.179224         0.358170367311E-01
0.740000           3.96179550          104.946368         0.377506682080E-01
0.740400           4.23449124          104.712209         0.404393268616E-01
0.740800           4.57434498          104.476760         0.437833734017E-01
0.741200           4.96285603          104.240033         0.476098854282E-01
0.741600           5.37478562          104.002042         0.516796164494E-01
0.742000           5.78055621          103.762798         0.557093324440E-01
0.742400           6.14994726          103.522315         0.594069719208E-01
0.742800           6.45645245          103.280605         0.625136967971E-01
0.743200           6.68144062          103.037682         0.648446326826E-01
0.743600           6.81722286          102.793557         0.663195541844E-01
0.744000           6.86829155          102.548244         0.669761987354E-01
0.744400           6.85033952          102.301755         0.669620918863E-01
0.744800           6.78712047          102.054104         0.665051205654E-01
0.745200           6.70567972          101.805303         0.658676861757E-01
0.745600           6.63086394          101.555364         0.652930938574E-01
0.746000           6.58022082          101.304302         0.649549987706E-01
0.746400           6.56037219          101.052129         0.649206729617E-01
0.746800           6.56568268          100.798857         0.651364796826E-01
0.747200           6.57959694          100.544499         0.654396508695E-01
0.747600           6.57847096          100.289070         0.655950941181E-01
0.748000           6.53718992          100.032580         0.653506079108E-01
0.748400           6.43545965          99.7750441         0.644996923894E-01
0.748800           6.26347090          99.5164781         0.629390329570E-01
0.749200           6.02571102          99.2569296         0.607082149729E-01
0.749600           5.74202841          98.9957321         0.580027874963E-01
0.750000           5.44557944          98.7341768         0.551539458069E-01
0.750400           5.17790370          98.4715979         0.525827122740E-01
0.750800           4.98195702          98.2080529         0.507285998835E-01
0.751200           4.89436471          97.9435525         0.499712802097E-01
0.751600           4.93835077          97.6781092         0.505573951866E-01
0.752000           5.11870936          97.4117356         0.525471528833E-01
0.752400           5.41982804          97.1444448         0.557914356270E-01
0.752800           5.80721473          96.8762498         0.599446690904E-01
0.753200           6.23233100          96.6071633         0.645121001626E-01
0.753600           6.63991712          96.3371984         0.689237099640E-01
0.754000           6.97653064          96.0663680         0.726219881285E-01
0.754400           7.19879612          95.7946850         0.751481788107E-01
0.754800           7.27992312          95.5221623         0.762118753500E-01
0.755200           7.21337609          95.2488127         0.757319265736E-01
0.755600           7.01311027          94.9746493         0.738419180631E-01
0.756000           6.71041798          94.6996848         0.708599822660E-01
0.756400           6.34803912          94.4239321         0.672291333413E-01
0.756800           5.97266472          94.1474041         0.634395050713E-01
0.757200           5.62721690          93.8701136         0.599468424046E-01
0.757600           5.34428019          93.5920734         0.571018462767E-01
0.758000           5.14179695          93.3132963         0.551025111070E-01
0.758400           5.02168061          93.0337952         0.539769510259E-01
0.758800           4.97143536          92.7535828         0.535983107654E-01
0.759200           4.96831076          92.4726719         0.537273408268E-01
