# ort(start) =    -8.1790
#   klo  khi step start
#%    4  701    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.436600E-01       594.254204          749.432114         0.792939337328    
0.437700E-01       609.981253          750.654853         0.812598826385    
0.438800E-01       620.718917          751.829946         0.825610791024    
0.439900E-01       630.183943          752.957378         0.836945040062    
0.441000E-01       658.228726          754.037140         0.872939395591    
0.442100E-01       720.058665          755.069235         0.953632635668    
0.443200E-01       804.894815          756.053671          1.06460010119    
0.444300E-01       875.924046          756.990468          1.15711370668    
0.445400E-01       894.819115          757.879651          1.18068761244    
0.446500E-01       851.089576          758.721255          1.12174210302    
0.447600E-01       770.807529          759.515325          1.01486764560    
0.448700E-01       696.739557          760.261911         0.916446749316    
0.449800E-01       656.791425          760.961073         0.863107783674    
0.450900E-01       647.246831          761.612879         0.849837035466    
0.452000E-01       643.260267          762.217404         0.843932798801    
0.453100E-01       624.913578          762.774733         0.819263605917    
0.454200E-01       594.911455          763.284956         0.779409379911    
0.455300E-01       573.670011          763.748174         0.751124560289    
0.456400E-01       578.712549          764.164493         0.757314104240    
0.457500E-01       608.102223          764.534028         0.795389349529    
0.458600E-01       641.749137          764.856901         0.839044710115    
0.459700E-01       657.382734          765.133241         0.859174191058    
0.460800E-01       646.312136          765.363186         0.844451559030    
0.461900E-01       617.086956          765.546880         0.806073372590    
0.463000E-01       587.409599          765.684475         0.767169269684    
0.464100E-01       573.406245          765.776129         0.748790963235    
0.465200E-01       583.803462          765.822007         0.762322650321    
0.466300E-01       619.170276          765.822282         0.808503865993    
0.467400E-01       672.309615          765.777134         0.877944227593    
0.468500E-01       728.529523          765.686749         0.951472027122    
0.469600E-01       768.775529          765.551319          1.00421161914    
0.470700E-01       777.776062          765.371043          1.01620784966    
0.471800E-01       753.448587          765.146129         0.984712016540    
0.472900E-01       709.737971          764.876786         0.927911507056    
0.474000E-01       668.686426          764.563235         0.874599242961    
0.475100E-01       646.600497          764.205699         0.846107923375    
0.476200E-01       644.983648          763.804409         0.844435617494    
0.477300E-01       653.227100          763.359602         0.855726577648    
0.478400E-01       659.871550          762.871520         0.864983858025    
0.479500E-01       662.072251          762.340411         0.868473246045    
0.480600E-01       665.381697          761.766529         0.873471951198    
0.481700E-01       675.424617          761.150134         0.887373708482    
0.482800E-01       690.303757          760.491490         0.907707404942    
0.483900E-01       701.060819          759.790868         0.922702349559    
0.485000E-01       699.345338          759.048543         0.921344680985    
0.486100E-01       684.787948          758.264796         0.903098695438    
0.487200E-01       665.440016          757.439912         0.878538356575    
0.488300E-01       651.448647          756.574183         0.861050590785    
0.489400E-01       648.011013          755.667902         0.857534124772    
0.490500E-01       653.425094          754.721372         0.865783212482    
0.491600E-01       662.785055          753.734896         0.879334443911    
0.492700E-01       672.980877          752.708783         0.894078681691    
