# ort(start) =    -8.1790
#   klo  khi step start
#%    4   76    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.802880           123.019940          192.405232         0.639379390778    
0.803360           122.954183          192.193003         0.639743284125    
0.803840           122.907144          191.967355         0.640250232972    
0.804320           122.887786          191.728355         0.640947373117    
0.804800           122.906861          191.476070         0.641891495238    
0.805280           122.969219          191.210571         0.643108896369    
0.805760           123.066827          190.931930         0.644558649004    
0.806240           123.174838          190.640224         0.646111484119    
0.806720           123.252337          190.335530         0.647552964667    
0.807200           123.248206          190.017928         0.648613565757    
0.807680           123.111205          189.687503         0.649021170500    
0.808160           122.802137          189.344339         0.648565136469    
0.808640           122.305273          188.988523         0.647157143830    
0.809120           121.636152          188.620147         0.644873595428    
0.809600           120.843542          188.239302         0.641967647452    
0.810080           120.004592          187.846082         0.638845328598    
0.810560           119.213751          187.440586         0.636008206225    
0.811040           118.567439          187.022911         0.633972802377    
0.811520           118.147541          186.593158         0.633182598935    
0.812000           118.007093          186.151432         0.633930623579    
0.812480           118.161152          185.697837         0.636308714804    
0.812960           118.584726          185.232481         0.640194017851    
0.813440           119.218147          184.755473         0.645275322386    
0.813920           119.978652          184.266924         0.651113340849    
0.814400           120.775662          183.766948         0.657221896866    
0.814880           121.526515          183.255659         0.663152862738    
0.815360           122.169453          182.733174         0.668567451464    
0.815840           122.671374          182.199613         0.673280104602    
0.816320           123.029145          181.655095         0.677267789211    
0.816800           123.264711          181.099743         0.680645423387    
0.817280           123.415625          180.533680         0.683615516958    
0.817760           123.523452          179.957032         0.686405251873    
0.818240           123.622835          179.369925         0.689206032776    
0.818720           123.733579          178.772489         0.692128747746    
0.819200           123.857214          178.164854         0.695183206910    
0.819680           123.978296          177.547149         0.698283789036    
0.820160           124.069564          176.919510         0.701276893709    
0.820640           124.099221          176.282068         0.703980965483    
0.821120           124.038283          175.634961         0.706227747980    
0.821600           123.866179          174.978325         0.707894416491    
0.822080           123.573454          174.312298         0.708919882653    
0.822560           123.161386          173.637018         0.709303736815    
0.823040           122.639237          172.952627         0.709091495476    
0.823520           122.020469          172.259265         0.708353590611    
0.824000           121.319475          171.557075         0.707166840866    
0.824480           120.550045          170.846201         0.705605651859    
0.824960           119.726108          170.126786         0.703746368060    
0.825440           118.864411          169.398976         0.701683175461    
0.825920           117.988014          168.662917         0.699549231139    
0.826400           117.128996          167.918755         0.697533729033    
0.826880           116.328826          167.166639         0.695885410259    
0.827360           115.635339          166.406718         0.694895859490    
0.827840           115.096214          165.639139         0.694861219607    
0.828320           114.749898          164.864052         0.696027401060    
0.828800           114.615884          164.081609         0.698529745233    
0.829280           114.686758          163.291959         0.702341733560    
0.829760           114.924363          162.495254         0.707247502892    
0.830240           115.261767          161.691646         0.712849240688    
0.830720           115.611477          160.881288         0.718613570553    
0.831200           115.878934          160.064330         0.723952259379    
0.831680           115.978990          159.240928         0.728324003721    
0.832160           115.852121          158.411232         0.731337795393    
0.832640           115.476941          157.575398         0.732836106431    
0.833120           114.876104          156.733578         0.732938692053    
0.833600           114.113940          155.885927         0.732034905470    
0.834080           113.285836          155.032598         0.730722684313    
0.834560           112.501141          154.173744         0.729703633328    
0.835040           111.862812          153.309521         0.729653394692    
0.835520           111.447803          152.440081         0.731092515938    
0.836000           111.292153          151.565579         0.734283822879    
0.836480           111.383833          150.686169         0.739177545588    
0.836960           111.664816          149.802004         0.745416034888    
0.837440           112.041993          148.913237         0.752397808650    
0.837920           112.404698          148.020021         0.759388473461    
0.838400           112.645295          147.122511         0.765656419247    
0.838880           112.678696          146.220857         0.770606177200    
0.839360           112.456979          145.315213         0.773883040993    
0.839840           111.976362          144.405731         0.775428793400    
0.840320           111.275433          143.492562         0.775478757131    
0.840800           110.425373          142.575856         0.774502610527    
0.841280           109.514472          141.655766         0.773102816896    
0.841760           108.630341          140.732440         0.771892682651    
0.842240           107.843480          139.806028         0.771379324289    
0.842720           107.195389          138.876680         0.771874650559    
0.843200           106.693280          137.944543         0.773450529318    
0.843680           106.311948          137.009765         0.775944308865    
0.844160           106.001848          136.072494         0.779010108703    
0.844640           105.701226          135.132874         0.782202157367    
0.845120           105.349481          134.191052         0.785070832565    
0.845600           104.898966          133.247173         0.787250963817    
0.846080           104.322989          132.301380         0.788525328178    
0.846560           103.618857          131.353816         0.788853038625    
0.847040           102.805909          130.404627         0.788360900873    
0.847520           101.919604          129.453835         0.787304629421    
0.848000           101.003384          128.501821         0.786007414835    
0.848480           100.100295          127.548589         0.784801274378    
0.848960           99.2460796          126.594287         0.783969654165    
0.849440           98.4648695          125.639053         0.783712285949    
0.849920           97.7678218          124.683023         0.784130987805    
0.850400           97.1542988          123.726332         0.785235426999    
0.850880           96.6146871          122.769114         0.786962488062    
0.851360           96.1337580          121.811502         0.789200993728    
0.851840           95.6936207          120.853627         0.791814220277    
0.852320           95.2757119          119.895621         0.794655473998    
0.852800           94.8617729          118.937613         0.797575890391    
0.853280           94.4341942          117.979731         0.800427269615    
0.853760           93.9763532          117.022102         0.803064989290    
0.854240           93.4735391          116.064852         0.805356124903    
0.854720           92.9147797          115.108104         0.807195813306    
0.855200           92.2954455          114.151983         0.808531253133    
0.855680           91.6200550          113.196609         0.809388689389    
0.856160           90.9043864          112.242104         0.809895604192    
0.856640           90.1759462          111.288586         0.810289263008    
0.857120           89.4720824          110.336173         0.810904347525    
0.857600           88.8355379          109.384982         0.812136515748    
0.858080           88.3078868          108.435127         0.814384504236    
0.858560           87.9219261          107.486721         0.817979421000    
0.859040           87.6945257          106.539878         0.823114569081    
0.859520           87.6215490          105.594707         0.829791108172    
0.860000           87.6761749          104.651318         0.837793319113    
0.860480           87.8113344          103.709818         0.846702233568    
0.860960           87.9661316          102.770313         0.855948850238    
0.861440           88.0752513          101.832909         0.864899688261    
0.861920           88.0796591          100.897708         0.872959959669    
0.862400           87.9365430          99.9648119         0.879674971232    
0.862880           87.6265287          99.0343209         0.884809708903    
0.863360           87.1567092          98.1063336         0.888390239812    
0.863840           86.5588666          97.1809470         0.890697912108    
0.864320           85.8832336          96.2582565         0.892216799824    
0.864800           85.1890507          95.3383561         0.893544363293    
0.865280           84.5337965          94.4213381         0.895282763754    
0.865760           83.9631927          93.5072933         0.897932019624    
0.866240           83.5038531          92.5963108         0.901805399242    
0.866720           83.1598294          91.6884783         0.906982326945    
0.867200           82.9134495          90.7838818         0.913305840808    
0.867680           82.7299447          89.8826056         0.920422189706    
0.868160           82.5646312          88.9847326         0.927851652227    
0.868640           82.3709900          88.0903440         0.935073995881    
0.869120           82.1079706          87.1995194         0.941610357326    
0.869600           81.7451985          86.3123368         0.947085914874    
0.870080           81.2653879          85.4288726         0.951263728959    
0.870560           80.6639906          84.5492016         0.954047928102    
0.871040           79.9467519          83.6733969         0.955462008658    
0.871520           79.1262600          82.8015302         0.955613499232    
0.872000           78.2186596          81.9336714         0.954658301829    
0.872480           77.2414654          81.0698889         0.952776257254    
0.872960           76.2129309          80.2102495         0.950164491092    
0.873440           75.1528477          79.3548183         0.947048323880    
0.873920           74.0841299          78.5036589         0.943702891299    
0.874400           73.0342334          77.6568333         0.940474009643    
0.874880           72.0354407          76.8144018         0.937785610395    
0.875360           71.1233335          75.9764234         0.936123739308    
0.875840           70.3332888          75.1429551         0.935993117405    
0.876320           69.6954433          74.3140527         0.937850121082    
0.876800           69.2291064          73.4897702         0.942023716021    
0.877280           68.9379135          72.6701601         0.948641277182    
0.877760           68.8070095          71.8552735         0.957577727431    
0.878240           68.8032109          71.0451597         0.968443328647    
0.878720           68.8784911          70.2398666         0.980618193908    
0.879200           68.9763952          69.4394405         0.993331667121    
0.879680           69.0403034          68.6439263          1.00577439516    
0.880160           69.0219838          67.8533671          1.01722267800    
0.880640           68.8887380          67.0678049          1.02715062791    
0.881120           68.6276846          66.2872799          1.03530699552    
0.881600           68.2463072          65.5118309          1.04174019097    
0.882080           67.7691783          64.7414952          1.04676572740    
0.882560           67.2315973          63.9763085          1.05088272222    
0.883040           66.6715439          63.2163054          1.05465739363    
0.883520           66.1217035          62.4615187          1.05859903489    
0.884000           65.6032829          61.7119800          1.06305587598    
